"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-09","9.17",,,,"0.00",,,,"90","62",,"  250","  250",,,"18.1","23.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-10","14.76",,,,"0.00",,,,"91","67",,"  180","  170",,,"30.0","36.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-11","13.20",,,,"0.00",,,,"94","72",,"  190","  180",,,"25.9","33.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-12","8.95",,,,"0.00",,,,"95","75",,"   30","   30",,,"21.9","28.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-13","9.40",,,,"0.00",,,,"95","72",,"  170","  150",,,"19.9","25.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-14","7.61",,,,"0.44",,,,"91","70",,"  320","  320",,,"30.0","36.9","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-15","5.82",,,,"0.29",,,,"94","69",,"   50","   60",,,"21.0","25.9","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-16","6.93",,,,"0.15",,,,"90","68",,"   10","   10",,,"17.0","21.9","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-17","6.49",,,,"2.09",,,,"86","69",,"  350","  340",,,"23.9","29.1","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-18","11.41",,,,"0.00",,,,"81","63",,"  300","  290",,,"25.1","33.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-19","9.84",,,,"0.00",,,,"82","59",,"  260","  280",,,"28.0","36.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-20","7.61",,,,"0.00",,,,"90","56",,"  270","  220",,,"19.9","28.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-21","7.16",,,,"0.35",,,,"77","62",,"  130","  140",,,"17.0","23.9",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-22","8.50",,,,"0.00",,,,"87","72",,"  160","  170",,,"23.0","32.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-23","12.30",,,,"0.06",,,,"84","62",,"  310","  300",,,"25.9","38.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-24","10.74",,,,"0.00",,,,"76","54",,"  290","  310",,,"23.0","30.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-25","9.17",,,,"0.00",,,,"74","50",,"  300","  300",,,"21.9","29.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-26","7.83",,,,"0.07",,,,"75","51",,"  260","  320",,,"19.9","23.0",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-27","5.82",,,,"0.00",,,,"78","48",,"  160","  190",,,"15.0","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-28","14.09",,,,"0.76",,,,"86","62",,"  190","  180",,,"25.1","36.0","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-29","9.17",,,,"0.00",,,,"79","67",,"  320","  320",,,"21.9","36.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-06-30","6.04",,,,"0.00",,,,"83","64",,"  300","  270",,,"16.1","21.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-01","8.72",,,,"0.00",,,,"82","61",,"  270","  270",,,"19.9","27.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-02","5.37",,,,"0.00",,,,"86","57",,"  250","  260",,,"21.0","27.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-03","4.70",,,,"0.40",,,,"89","65",,"   20","   50",,,"19.9","23.9","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-04","5.14",,,,"0.00",,,,"88","67",,"  130","  130",,,"10.1","14.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-05","3.36",,,,"0.00",,,,"90","70",,"  130","  120",,,"13.0","15.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-06","5.59",,,,"0.00",,,,"92","67",,"  250","  250",,,"14.1","16.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-07","8.95",,,,"0.00",,,,"88","68",,"  310","   20",,,"21.9","29.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-08","4.92",,,,"0.00",,,,"85","64",,"  280","  320",,,"12.1","16.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-09","5.37",,,,"0.00",,,,"91","64",,"  190","  190",,,"14.1","18.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-10","9.17",,,,"1.22",,,,"92","69",,"  350","  350",,,"31.1","46.1","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-11","5.37",,,,"0.03",,,,"89","72",,"   60","   50",,,"23.0","28.0",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-12","7.16",,,,"0.22",,,,"91","73",,"  260","  260",,,"31.1","38.0",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-13","8.50",,,,"0.00",,,,"84","69",,"  300","  310",,,"15.0","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-14","7.16",,,,"0.00",,,,"80","62",,"  300","  310",,,"16.1","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-15","3.36",,,,"0.00",,,,"87","58",,"  210","  190",,,"10.1","13.0","    1","    1",,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-16","8.05",,,,"0.00",,,,"87","71",,"   30","   30",,,"19.9","23.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-17","6.71",,,,"0.00",,,,"83","64",,"  140","  130",,,"14.1","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-18","5.37",,,,"1.23",,,,"92","67",,"  260","  230",,,"25.1","35.1","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-19","4.92",,,,"0.01",,,,"92","70",,"   40","   40",,,"16.1","18.1",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-20","7.16",,,,"0.58",,,,"95","74",,"  300","  300",,,"28.0","40.9","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-21","6.71",,,,"2.23",,,,"93","73",,"  170","  200",,,"35.1","53.0","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-22","7.61",,,,"0.37",,,,"88","71",,"   50","   40",,,"21.0","27.1",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-23","9.84",,,,"0.00",,,,"89","70",,"  320","  280",,,"21.9","28.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-24","7.16",,,,"0.00",,,,"80","65",,"  100","   70",,,"12.1","16.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-25","7.83",,,,"0.00",,,,"84","63",,"  140","  130",,,"15.0","21.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-26","3.58",,,,"0.19",,,,"86","70",,"  200","  230",,,"18.1","23.9","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-27","9.17",,,,"0.00",,,,"88","71",,"   20","   30",,,"16.1","19.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-28","7.61",,,,"0.00",,,,"84","66",,"   50","   40",,,"15.0","21.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-29","6.49",,,,"0.00",,,,"82","61",,"   60","   60",,,"17.0","21.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-30","2.91",,,,"0.00",,,,"81","58",,"  150","  120",,,"8.9","13.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-07-31","2.46",,,,"0.00",,,,"84","60",,"  150","  130",,,"8.9","12.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-01","2.24",,,,"0.00",,,,"88","66",,"  350","  310",,,"10.1","13.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-02","2.91",,,,"0.00",,,,"87","64",,"   60","   90",,,"19.9","25.1",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-03","9.62",,,,"0.06",,,,"83","59",,"  320","  330",,,"25.9","34.0",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-04","11.41",,,,"0.00",,,,"77","53",,"  330","  320",,,"23.9","31.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-05","3.80",,,,"0.00",,,,"80","54",,"  200","  180",,,"13.0","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-06","5.14",,,,"0.00",,,,"78","63",,"  110","  140",,,"13.0","16.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-07","4.92",,,,"0.00",,,,"82","59",,"   40","   60",,,"14.1","18.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-08","2.46",,,,"0.00",,,,"82","55",,"  180","  130",,,"8.9","11.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-09","6.04",,,,"0.00",,,,"84","55",,"  160","  160",,,"16.1","21.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-10","6.04",,,,"0.07",,,,"85","65",,"  290","  290",,,"21.9","32.0",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-11","8.50",,,,"0.00",,,,"80","59",,"   10","   30",,,"16.1","21.0","    1",,,,,"    1",
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-12","3.80",,,,"0.00",,,,"80","55",,"   40","   30",,,"14.1","19.9","    1",,,,,"    1",
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-13","3.80",,,,"0.00",,,,"77","54",,"  130","  150",,,"13.0","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-14","5.14",,,,"0.10",,,,"82","58",,"  190","  200",,,"21.0","27.1","    1","    1","    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-15","5.82",,,,"0.00",,,,"82","62",,"   60","   70",,,"14.1","18.1","    1","    1",,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-16","10.29",,,,"0.00",,,,"86","69",,"  130","  130",,,"16.1","30.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-17","10.51",,,,"0.00",,,,"81","66",,"  260","  270",,,"23.0","31.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-18","5.59",,,,"0.00",,,,"83","60",,"   10","   10",,,"12.1","14.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-19","4.70",,,,"0.00",,,,"84","61",,"  300","  300",,,"13.0","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-20","4.25",,,,"0.03",,,,"82","66",,"  130","  130",,,"14.1","18.1","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-21","8.05",,,,"0.76",,,,"82","68",,"  330","  320",,,"33.1","38.0","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-22","10.51",,,,"0.02",,,,"78","58",,"  300","  290",,,"21.9","29.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-23","5.37",,,,"0.00",,,,"79","54",,"  310","  350",,,"17.0","23.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-24","4.70",,,,"0.00",,,,"78","58",,"  100","  110",,,"12.1","15.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-25","8.28",,,,"0.06",,,,"75","58",,"  140","  160",,,"15.0","19.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-26","7.16",,,,"0.00",,,,"79","58",,"  140","  150",,,"15.0","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-27","4.70",,,,"0.02",,,,"75","62",,"  220","  220",,,"10.1","13.0","    1","    1",,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-28","5.59",,,,"0.00",,,,"78","60",,"  300","  340",,,"15.0","19.0","    1","    1",,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-29","4.25",,,,"0.00",,,,"78","57",,"   10","   10",,,"14.1","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-30","2.24",,,,"0.00",,,,"82","57",,"  360","  360",,,"8.9","12.1","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-08-31","7.16",,,,"0.00",,,,"76","58",,"   50","   40",,,"15.0","19.9",,,,,,"    1",
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-01","5.82",,,,"0.00",,,,"74","50",,"  130","  130",,,"16.1","19.0","    1",,,,,"    1",
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-02","3.58",,,,"0.00",,,,"80","49",,"  210","  210",,,"15.0","19.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-03","5.14",,,,"0.00",,,,"85","57",,"  200","  190",,,"12.1","15.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-04","9.40",,,,"0.00",,,,"81","60",,"  330","  360",,,"21.0","28.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-05","10.96",,,,"0.00",,,,"72","50",,"  300","  330",,,"25.1","35.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-06","6.71",,,,"0.00",,,,"69","48",,"  310","  310",,,"18.1","21.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-07","4.47",,,,"0.00",,,,"74","47",,"  270","  270",,,"16.1","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-08","4.92",,,,"0.00",,,,"83","48",,"   80","   80",,,"15.0","21.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-09","8.72",,,,"0.00",,,,"83","54",,"  130","  150",,,"15.0","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-10","8.05",,,,"0.00",,,,"81","54",,"  130","  120",,,"15.0","19.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-11","2.24",,,,"0.00",,,,"81","48",,"   90","  100",,,"8.9","12.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-12","3.58",,,,"0.00",,,,"84","53",,"   40","   40",,,"15.0","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-13","1.79",,,,"0.00",,,,"85","54",,"  340","  350",,,"8.9","12.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-14","4.47",,,,"0.00",,,,"90","57",,"  170","  160",,,"13.0","16.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-15","6.93",,,,"0.02",,,,"93","62",,"  180","  170",,,"18.1","25.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-16","6.49",,,,"0.00",,,,"92","64",,"  320","  320",,,"21.0","27.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-17","6.26",,,,"0.27",,,,"75","58",,"  320","  320",,,"23.9","33.1","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-18","4.25",,,,"0.04",,,,"80","52",,"  120","  130",,,"14.1","19.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-19","6.49",,,,"0.00",,,,"83","61",,"  120","  140",,,"16.1","19.9","    1","    1",,,,"    1",
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-20","9.84",,,,"0.16",,,,"94","68",,"  180","  190",,,"18.1","23.0","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-21","10.74",,,,"0.00",,,,"92","69",,"  160","  160",,,"25.1","32.0",,,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-22","6.93",,,,"0.00",,,,"94","69",,"  190","  180",,,"18.1","25.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-23","2.68",,,,"0.00",,,,"95","65",,"  170","  170",,,"14.1","17.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-24","4.47",,,,"0.00",,,,"93","65",,"  160","  200",,,"15.0","19.9","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-25","5.37",,,,"0.00",,,,"93","64",,"  180","  180",,,"17.0","21.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-26","8.05",,,,"0.00",,,,"78","63",,"  300","  300",,,"19.9","23.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-27","7.61",,,,"0.00",,,,"71","49",,"  350","  360",,,"18.1","23.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-28","2.91",,,,"0.00",,,,"78","45",,"  180","  230",,,"12.1","14.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-29","7.16",,,,"0.00",,,,"76","54",,"   30","   10",,,"15.0","21.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-09-30","6.49",,,,"0.00",,,,"72","44",,"  150","  140",,,"17.0","23.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-01","9.84",,,,"0.00",,,,"76","51",,"  170","  160",,,"21.0","25.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-02","10.96",,,,"0.00",,,,"88","61",,"  160","  160",,,"21.9","29.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-03","10.74",,,,"0.03",,,,"84","66",,"  190","  200",,,"23.0","29.1","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-04","4.25",,,,"0.19",,,,"71","55",,"   20","  350",,,"13.0","17.0","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-05","4.25",,,,"0.00",,,,"73","54",,"  150","  140",,,"14.1","16.1","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-06","6.93",,,,"0.29",,,,"71","63",,"  170","  170",,,"17.0","25.1","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-07","11.41",,,,"0.11",,,,"73","53",,"  240","  230",,,"29.1","38.0",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-08","4.70",,,,"0.00",,,,"81","48",,"  200","  190",,,"19.9","23.9","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-09","8.95",,,,"0.00",,,,"77","49",,"   10","  360",,,"21.0","23.9","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-10","12.30",,,,"1.11",,,,"57","51",,"   20","   20",,,"23.0","29.1","    1",,,,,"    1",
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-11","5.37",,,,"0.00",,,,"58","50",,"  360","  340",,,"15.0","19.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-12","5.82",,,,"0.00",,,,"62","54",,"  150","  150",,,"13.0","17.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-13","7.83",,,,"0.00",,,,"72","53",,"   30","   20",,,"21.0","25.1","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-14","8.05",,,,"1.29",,,,"71","61",,"  280","  280",,,"18.1","27.1","    1",,"    1",,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-15","11.41",,,,"0.01",,,,"63","38",,"  300","  310",,,"29.1","36.9","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-16","4.70",,,,"0.00",,,,"68","36",,"  250","  260",,,"17.0","21.0","    1",,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-17","9.17",,,,"0.00",,,,"74","46",,"  220","  210",,,"18.1","23.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-18","7.38",,,,"0.00",,,,"75","49",,"  200","  180",,,"21.9","29.1",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-19","3.80",,,,"0.00",,,,"76","44",,"  140","  130",,,"14.1","19.9",,,,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-20","8.05",,,,"0.00",,,,"78","45",,"  170","  170",,,"21.9","29.1","    1","    1",,,,,
"USW00014937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.63278","-91.54306","198.1","2017-10-21","13.65",,,,"0.34",,,,"81","61",,"  250","  260",,,"30.0","40.0","    1",,"    1",,,,
